accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
2,1.0,2.0,1,1,1.0,52.3894786487,4.8757307624,3,0,1.9726942324129149,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3502107508,4.8935374847,2,3,3.244948669688206,1,0,1,0,0
2,1.0,0.0,1,2,1.0,52.381332298,4.8834242723,12,95,1.1115965778894423,0,1,1,0,0
3,1.0,2.0,1,1,1.0,52.354807378,4.9054860501,1,19,2.7403843714434553,0,1,1,0,0
4,2.0,3.0,1,1,1.0,52.3725880689,4.9374507777000005,5,1,2.6815213878662756,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3911981584,4.8876500286,3,9,1.555447488870985,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3608315461,4.8547205685,2,8,3.6556585465696023,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3838098532,4.8714625753,3,2,1.9653878855564109,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3839068085,4.8494506226,2,3,3.430506203776023,1,0,0,1,0
3,1.0,1.0,1,1,1.0,52.3635522323,4.9364968418,20,0,3.0567186317718664,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3796138087,4.874275734,1,4,1.7070376553498254,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.4139482204,4.9193229896,5,3,4.091356078182581,1,0,1,0,0
4,1.5,2.0,6,1,8.0,52.3092907002,4.9817033152,6,7,9.567081913001987,1,0,1,0,0
3,1.0,0.0,3,2,3.0,52.3603668834,4.8899671905,2,16,2.1879523625292068,1,0,0,1,0
7,1.0,2.0,1,1,1.0,52.3209612328,4.9687867028,1,12,8.001978535626902,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.3652374913,4.9450763378,3,1,3.4632187456214103,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3625351417,4.8550668602,2,18,3.533404706289929,1,0,1,0,0
2,1.0,0.0,1,2,1.0,52.3606394522,4.8606247058,2,0,3.3438745467232014,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.3619601142,4.9121409021,4,18,2.0998029558798548,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3834678251,4.8676758875,1,151,2.205842035765277,1,0,0,1,0
1,1.0,1.0,1,1,2.0,52.4218173759,4.8875979276,2,45,4.804544198193432,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3541081049,4.8878267897,2,32,2.896205010661452,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3594152183,4.9129148785000005,1,8,2.3802111890159487,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3526045118,4.9008282705,1,61,2.9557253068133136,1,0,1,0,0
4,1.5,1.0,1,4,1.0,52.3625641323,4.8686311606,2,7,2.7892309280832226,1,0,1,0,0
2,1.0,1.0,42,1,43.0,52.3771544897,4.8770086902,3,36,1.5377502285619424,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3709478439,4.867225515,2,0,2.3690153172663817,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3764973584,4.8615333577,4,8,2.5881847776105213,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.35206248,4.9068590764,2,0,3.056286049986493,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3644131116,4.8829527122,2,5,1.9864433258717382,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3443100402,4.8636710488,2,5,4.572937640877078,0,1,1,0,0
4,1.0,1.0,1,3,1.0,52.3728000947,4.8473585981,3,11,3.603194770541633,1,0,1,0,0
3,1.0,1.0,1,3,1.0,52.3469200286,4.8899701206,2,5,3.6429113796282984,1,0,1,0,0
4,1.5,2.0,1,3,1.0,52.3727636944,4.8488541934,3,5,3.5046039277857806,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.3427342006,4.8957890875,1,3,4.058575838943627,1,0,1,0,0
4,1.0,2.0,1,4,1.0,52.3697940559,4.8680837064,4,5,2.3690955372688753,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3738546871,4.8316136635,2,35,4.638659184008319,1,0,1,0,0
3,1.0,1.0,1,3,1.0,52.3530602445,4.9271286089,2,85,3.458733449718377,1,0,0,1,0
3,1.0,1.0,1,1,1.0,52.3871548483,4.9182250691,2,1,1.551975360151494,0,1,0,1,0
4,1.0,1.0,2,2,2.0,52.3782137571,4.8844329848,2,40,1.0231487583108827,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3611745439,4.9061432235,7,12,2.053007082106876,1,0,1,0,0
4,1.5,3.0,1,1,1.0,52.3541602155,4.8790699743,2,20,3.10556151642738,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3621114796,4.8672318118,2,0,2.893796043476329,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.362670223,4.9433904758,6,0,3.5021508129441674,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.369653371,4.9296266630000005,2,21,2.3063639550878996,1,0,1,0,0
2,1.0,1.0,3,1,3.0,52.3684229453,4.8913930938,1,77,1.31479630649483,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3710640754,4.8960932628,2,12,0.930843979092125,1,0,1,0,0
2,1.5,1.0,2,1,2.0,52.3541417217,4.8418720828,1,0,4.795914134341404,1,0,1,0,0
2,1.0,1.0,29,1,32.0,52.3553048655,4.8484402394,2,0,4.360625013921585,0,1,1,0,0
2,1.0,0.0,1,1,1.0,52.3393819121,4.9200945519,2,16,4.640525903959986,1,0,1,0,0
2,0.5,0.0,1,1,1.0,52.3675849662,4.8854861445,4,8,1.5993277159446775,1,0,1,0,0
4,2.0,2.0,1,2,1.0,52.3566789897,4.8533735511,2,23,4.002904385501447,1,0,1,0,0
5,2.5,3.0,1,1,1.0,52.3416545331,4.8466434483,3,0,5.49823097283777,0,1,1,0,0
2,1.0,0.0,5,1,5.0,52.3717503805,4.8897397197,3,46,1.0561946506918074,1,0,1,0,0
4,1.0,3.0,1,1,2.0,52.3465226819,4.8701840952,4,9,4.137173870132812,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3579547042,4.9060110885,1,1,2.4015290794795514,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3571826649,4.9250662435,5,15,3.0009529098962235,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3755079497,4.8574229171,2,5,2.8789218968275496,1,0,1,0,0
3,1.0,2.0,1,1,1.0,52.3536845521,4.9067661801,4,8,2.8775561340541707,1,0,1,0,0
4,2.5,2.0,1,1,1.0,52.3586961321,4.8586826747,3,20,3.5818961471126842,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3663245321,4.8740215913,4,18,2.2395160862281154,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3698664332,4.8523380646,3,0,3.358625120679597,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3498634641,4.8472881515,2,2,4.810305964755799,1,0,1,0,0
4,2.0,2.0,1,2,1.0,52.3461405633,4.9282051445,1,132,4.159328791967528,0,1,0,1,0
4,1.0,2.0,1,1,1.0,52.3639126297,4.906550751,2,5,1.764976329390815,1,0,1,0,0
3,1.0,1.0,6,1,8.0,52.356967636,4.8883778284,2,15,2.5807282972404826,1,0,0,1,0
4,1.0,2.0,38,1,43.0,52.3762425264,4.8929802362,2,8,0.5465354392698055,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3687967537,4.8897808857000005,1,6,1.327504962385814,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3530404672,4.8991833533,3,5,2.905807262620716,1,0,1,0,0
4,1.0,4.0,1,4,1.0,52.406422903,4.9305626377,2,5,3.6899665788630895,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3754550961,4.8786501115,2,19,1.4695154287812062,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3846850529,4.8513861169,2,18,3.315630548383087,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3761561322,4.8858432449,3,41,0.9814322833869109,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.3691444919,4.8672494011000005,3,1,2.4520516632795286,0,1,1,0,0
2,1.0,1.0,4,1,4.0,52.3780267736,4.8768675672,1,0,1.5360369421422357,1,0,0,1,0
4,1.0,3.0,1,2,1.0,52.3689400802,4.8556255257,3,4,3.1826241792208854,1,0,1,0,0
2,1.0,0.0,1,1,2.0,52.3879027191,4.87940516,3,44,1.6681213447046843,1,0,1,0,0
2,1.0,1.0,2,1,3.0,52.3629204622,4.9045384732,1,57,1.8407545187621595,1,0,0,1,0
2,1.0,1.0,3,1,3.0,52.3690417249,4.8979529626,3,37,1.1320667203466488,1,0,0,1,0
5,1.0,3.0,1,1,1.0,52.3854212732,4.8848741106,2,9,1.2060590095718513,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3875054934,4.8842571663,2,9,1.3832456539941052,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3868887142,4.9187706738,2,7,1.5661658740577322,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3702597334,4.8800301947,1,496,1.6483049946127184,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3625526166,4.8863099917,3,81,2.0518927453639857,1,0,1,0,0
4,2.0,2.0,1,1,1.0,52.3779674185,4.8836795338000005,5,0,1.0770949920083868,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3529076434,4.841093864,2,34,4.9192177381953215,0,1,0,1,0
2,1.0,0.0,91,1,103.0,52.3812493417,4.8707844188,2,0,1.9566209200582478,0,1,1,0,0
3,1.0,0.0,1,2,1.0,52.3511334665,4.8539172126,2,15,4.388393466436052,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.3633168059,4.9236934103,3,7,2.4126141774804655,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.3618319683,4.852771507,2,9,3.7070471672812433,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3579072381,4.9184886983,3,77,2.6953640260051888,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3762234901,4.8964034044,4,0,0.38830419718258125,0,1,1,0,0
5,1.0,2.0,1,2,1.0,52.3825326799,4.841000412,2,18,3.980833931784043,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3513135528,4.9031263642,3,12,3.107794697245239,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3518454228,4.9046462411,2,7,3.059095975453009,1,0,0,1,0
3,1.0,1.0,1,1,2.0,52.3665262075,4.8970141904,3,1,1.4166750055571762,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3455704016,4.8636945295,2,1,4.453960944579974,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3709325902,4.9180041608,5,3,1.5586661338387322,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3695670249,4.8861212366,3,1,1.3995052053983459,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3687145576,4.9180427629,3,0,1.717313285297864,1,0,1,0,0
3,1.5,1.0,1,2,1.0,52.3709776838,4.8858776729,3,7,1.29539444037449,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3687874367,4.8727953761,14,23,2.145084189246734,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3430902396,4.7957949468,1,80,8.096576172956722,0,1,0,1,0
4,1.0,2.0,1,2,1.0,52.3799129579,4.8438054897,3,9,3.774151027126363,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3507389545,4.8926418707,3,53,3.194902944195108,1,0,1,0,0
4,1.0,1.0,2,2,2.0,52.3671124397,4.8746830328,2,26,2.149420438348376,0,1,0,1,0
4,1.5,2.0,3,4,4.0,52.3740312453,4.8912451315,10,5,0.7980500440558964,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3730385754,4.8600771558,1,4,2.755828677753717,1,0,1,0,0
4,1.0,2.0,2,2,2.0,52.3684163014,4.8990075037,1,404,1.1974620820850395,1,0,1,0,0
4,1.0,2.0,2,2,2.0,52.3598183679,4.9344265722,4,6,3.2049063865814515,1,0,1,0,0
4,1.5,3.0,4,2,8.0,52.3754281118,4.9399237197,1,27,2.778528281330318,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3512848223,4.9024491404,1,2,3.107610595777198,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.349643382400004,4.8877784652,3,3,3.37713119049321,0,1,1,0,0
2,1.0,1.0,45,1,47.0,52.3732958208,4.835288683,2,10,4.400351374165047,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3411372129,4.9029255207,2,10,4.235154101204498,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.4011258621,4.9120179242,1,109,2.582869752884942,1,0,0,1,0
2,1.0,0.0,1,1,1.0,52.3388393042,4.919707261,1,5,4.690263641881372,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3508991933,4.7816899721,2,12,8.585699738004694,0,1,1,0,0
2,1.5,1.0,1,1,1.0,52.3514058775,4.9140003401,2,4,3.2418223255000242,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3832832642,4.8714850518,1,13,1.9494455349229765,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3733953435,4.8786111397,2,20,1.552213681284555,1,0,1,0,0
3,1.0,2.0,1,3,1.0,52.3553716133,4.9075226621,2,6,2.703057352400491,1,0,1,0,0
2,1.0,1.0,50,1,106.0,52.3451479591,4.846525085,2,2,5.215304611077977,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3526908397,4.9130742665,2,8,3.086708169830936,1,0,1,0,0
2,1.0,2.0,1,2,1.0,52.3766185564,4.8503159239,1,2,3.344011718413863,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3655237777,4.9221376186,3,19,2.163150699694842,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3609064722,4.8631956257999995,1,2,3.189339604106059,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3747065604,4.8738113943,2,5,1.8079512291727426,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3615319889,4.8606715325,2,5,3.2810939163828907,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3459306958,4.8985783665,1,0,3.6962857081427085,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3782287898,4.8813804831,1,15,1.229100201754084,0,1,1,0,0
5,1.0,3.0,1,1,1.0,52.3568648686,4.9926763368,3,0,6.795819066244449,0,1,1,0,0
4,1.0,4.0,1,2,1.0,52.3837998541,4.8363637082,7,0,4.30848567470451,0,1,1,0,0
3,1.0,2.0,1,1,1.0,52.3739041482,4.8610320002,2,2,2.6703103525361014,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3688897005,4.8835176935,1,31,1.5733506543430034,0,1,0,1,0
5,1.0,2.0,1,4,1.0,52.3767815684,4.876108541,8,5,1.6045679237674504,1,0,1,0,0
2,1.0,0.0,18,1,25.0,52.3536621093,4.9001949771,7,2,2.837152251711581,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3651897654,4.8521481094,2,2,3.565224181953657,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3676780765,4.8817156917,2,26,1.7551950136077943,1,0,0,1,0
4,1.0,3.0,1,1,1.0,52.3257589619,4.8636108011,2,4,6.415935023081712,1,0,1,0,0
8,1.0,4.0,1,4,1.0,52.3816852019,4.8161788801,2,72,5.654008380763615,1,0,1,0,0
2,1.0,1.0,3,2,3.0,52.3793191952,4.8687310268,1,20,2.0825622070178476,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3442478861,4.8598942935,2,2,4.71963501511619,1,0,1,0,0
4,2.0,2.0,1,2,1.0,52.3669030291,4.8755902823,1,44,2.116629836581474,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.4170303383,4.882220657,2,7,4.364039359828266,1,0,1,0,0
2,1.0,1.0,1,2,3.0,52.3502525647,4.8542457286000005,4,23,4.443079253299059,1,0,1,0,0
3,1.0,2.0,1,3,1.0,52.371678342,4.8616045154,2,4,2.698472120792615,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3844811952,4.8897959792000005,3,1,0.8791929534888183,1,0,1,0,0
4,1.0,2.0,42,2,43.0,52.3566267877,4.8974557583,2,71,2.510807955201282,1,0,0,1,0
4,1.5,2.0,2,1,2.0,52.3561358388,4.869767529,2,27,3.257886390715511,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3629880938,4.8952479059,3,3,1.8225606355752928,1,0,1,0,0
12,1.5,5.0,1,8,1.0,52.353531908,4.8751395705,2,80,3.2933033631653528,1,0,1,0,0
3,1.0,1.0,20,2,24.0,52.3796154452,4.8804551244,4,1,1.2880834100021057,1,0,1,0,0
4,1.5,2.0,2,1,4.0,52.3762979286,4.8758046949,1,0,1.6346118742478573,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.2998200599,4.9563591714,2,3,9.62962974552694,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.4242551354,4.891527303,1,33,5.036567619522326,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3334260406,4.8747292335,1,5,5.354631798875707,1,0,1,0,0
2,1.5,1.0,2,2,3.0,52.3576284932,4.8906308824,3,2,2.4691956476276897,1,0,0,1,0
2,1.0,1.0,3,1,3.0,52.3669908677,4.844847905,2,0,3.943419799089273,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3804490923,4.8552503576,2,0,3.0001952118318065,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3709715824,4.8669948189,4,21,2.3824440089165435,1,0,1,0,0
1,1.0,1.0,1,1,2.0,52.3254572553,4.8688085819,1,1,6.322375572335586,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3796542857,4.8694531447,4,1,2.0341770820652116,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3605601495,4.8832183909,2,0,2.3442401899547587,1,0,1,0,0
2,1.0,1.0,3,1,3.0,52.3678983719,4.9347314741,2,4,2.7036488862627124,1,0,0,1,0
3,1.0,3.0,1,2,1.0,52.3472098654,4.9079709483,2,0,3.6006264979565903,1,0,1,0,0
2,1.0,0.0,2,2,3.0,52.3796137176,4.8544322925,1,417,3.0528115853265683,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3637560567,4.9323671438000005,2,5,2.8168414949052347,1,0,1,0,0
4,1.5,4.0,1,2,1.0,52.3705437092,4.8593885353,3,13,2.88139916237303,0,1,1,0,0
2,1.0,1.0,2,1,2.0,52.3805099169,4.8941885977,4,102,0.38471408476291213,1,0,1,0,0
6,1.0,1.0,2,4,2.0,52.3543717204,4.8978348036,3,39,2.7599489623946463,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3627229443,4.9781442228,2,30,5.645234024372811,0,1,0,1,0
4,1.0,2.0,1,2,1.0,52.353526572,4.8851825222,7,28,3.011172448425773,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3812050867,4.8777992935,2,104,1.4843457146421635,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3544106353,4.897369026,2,5,2.757050935862646,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.369457391,4.8681616362,2,15,2.381114445857692,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3462929223,4.866705087,3,3,4.277275735276042,1,0,1,0,0
4,1.5,3.0,38,1,43.0,52.3569978836,4.9077874879,2,2,2.5303354029763296,1,0,1,0,0
4,1.0,2.0,2,1,2.0,52.3475949048,4.8554095177,1,0,4.609772513971874,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3745767378,4.8437069501,1,5,3.8147941409689845,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3545187113,4.8881529567,3,3,2.846290997314378,0,1,1,0,0
4,1.0,1.0,1,2,1.0,52.3965575764,4.9177368349,3,6,2.294908254198743,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.346325941,4.856285934,5,2,4.680654140686604,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3646376273,4.892949974,3,39,1.675740818354801,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3821790548,4.8886403434000005,1,2,0.8038401363214345,1,0,1,0,0
4,1.0,2.0,2,4,2.0,52.3747599698,4.9043439752,3,34,0.5944047078168037,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3720571733,4.8955116908,1,1,0.8359372497208596,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.36193828,4.8631768226,2,82,3.118536636249613,0,1,1,0,0
2,1.0,1.0,2,1,2.0,52.3313069069,4.8838810414000005,2,1,5.424561347676827,1,0,0,1,0
4,1.5,2.0,1,1,1.0,52.3672161665,4.9222865792,3,0,2.0431740577339816,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3867700271,4.9150345447,3,71,1.3527192081993247,0,1,0,1,0
4,1.5,0.0,8,1,10.0,52.3740050354,4.9053830210000005,7,0,0.7034840777179463,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3534589306,4.880045488,3,0,3.147315638806106,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.393003192,4.8727170984,2,4,2.374721570785227,1,0,1,0,0
4,2.0,3.0,1,4,1.0,52.3751121393,4.8769722008,3,9,1.5894815092319388,1,0,1,0,0
2,1.0,1.0,3,2,3.0,52.3722323208,4.9021562045,2,12,0.7948610494032092,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3520248644,5.0077425146,3,6,7.94527026440184,1,0,1,0,0
2,1.0,0.0,2,1,3.0,52.4107718892,4.9611698052,7,1,5.463020357080195,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3722360086,4.8825652265,2,14,1.3806217092592878,1,0,0,1,0
4,1.5,1.0,4,2,4.0,52.3656322802,4.8833002077,2,58,1.862044526214422,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.375525589,4.8485313559000005,2,8,3.4768068582445104,1,0,0,1,0
6,1.5,3.0,1,1,1.0,52.3820903151,4.8684367262,2,0,2.1269870515217293,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.351239451,4.8583419942,2,16,4.173759569981174,1,0,1,0,0
2,1.0,0.0,1,2,1.0,52.3772662223,4.8861572123,2,28,0.9254433739741112,1,0,1,0,0
3,1.0,1.0,1,3,1.0,52.3761400277,4.8504750125000005,4,7,3.338254567310184,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.3611470764,4.8511513797,1,1,3.8405477368618146,0,1,0,1,0
4,1.5,2.0,1,1,1.0,52.3853266348,4.8699245769,2,5,2.1144352369491894,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3511056621,4.783573188,1,20,8.458406576656042,0,1,0,1,0
2,1.5,1.0,1,1,1.0,52.3708278579,4.9118109341,3,41,1.2524621577753867,1,0,0,1,0
2,1.0,2.0,1,2,1.0,52.3629858221,4.9355077924,2,6,3.03863632963041,1,0,1,0,0
4,1.5,2.0,1,2,1.0,52.3571326939,4.9230909148,2,9,2.9299522586186124,1,0,1,0,0
4,1.0,3.0,1,2,1.0,52.389382781,4.8793194051,2,9,1.7731253536128682,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.352033242,4.8478887289,2,2,4.619344657573109,1,0,1,0,0
4,1.0,0.0,1,1,1.0,52.3842978964,4.9076889512,2,125,0.7975409069213285,1,0,0,1,0
2,1.0,1.0,2,2,2.0,52.3655219931,4.8596133315,3,98,3.0990805104427004,1,0,0,1,0
2,1.5,1.0,1,1,1.0,52.3567525311,4.8959754041,1,3,2.5042556682060457,1,0,0,1,0
4,1.0,1.0,2,2,2.0,52.3847097826,4.8894252659,3,51,0.91487730505342,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.362277952,4.8909361696,1,13,1.9656380402702802,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.372208263,4.8556424594,2,6,3.070221558702721,1,0,0,1,0
4,1.0,2.0,2,2,2.0,52.3682174186,4.912394655,2,390,1.5033289967811119,1,0,0,1,0
1,1.0,2.0,1,1,1.0,52.3802646163,4.8724901486,1,0,1.8313996152503338,1,0,0,1,0
2,1.0,0.0,1,1,1.0,52.3612541626,4.8922446694,5,24,2.051786067179847,1,0,1,0,0
4,1.0,2.0,2,1,2.0,52.3681459156,4.8621629351,2,11,2.8104458107299672,1,0,1,0,0
2,1.0,1.0,3,1,3.0,52.3530459598,4.9074602069,2,68,2.95579315197483,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3555805251,4.9262273623,1,76,3.191955561216138,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3565521291,4.9481635366,20,1,4.154684977780243,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3776664753,4.8576204948,4,8,2.8412823442302946,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3526124902,4.8612912841,3,15,3.9267853385824445,1,0,1,0,0
2,1.0,1.0,1,1,3.0,52.3751806003,4.8731387803,1,2,1.8383783932468782,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3843719445,4.911896984,2,16,1.0230926578415604,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3887378453,4.8843724266,2,38,1.472814909067695,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.361394347,4.8628841173,2,24,3.171566848450746,1,0,1,0,0
2,1.0,1.0,3,1,3.0,52.3610427507,4.8461343917,2,95,4.140335344613452,0,1,0,1,0
2,1.0,0.0,1,2,1.0,52.3442214275,4.7916224694,1,72,8.283927360449008,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3766710562,4.8600972251000005,3,4,2.682890892133333,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3566507544,4.9011585629,2,14,2.5073066088521023,1,0,1,0,0
6,1.0,4.0,1,1,1.0,52.3620894129,4.9334756133,10,13,2.9910055280035146,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3931117892,4.9275605985,3,16,2.456348438216772,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.3533487567,4.851317793,2,14,4.347837310364614,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3850342251,4.916069697,2,0,1.302174632971147,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.364179568,4.8842798494,2,1,1.9592454189804362,1,0,1,0,0
2,1.0,1.0,2,2,5.0,52.342201351,4.9096303978,3,1,4.168128533295839,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3595572623,4.9448951562,1,2,3.7781988446424863,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3637500152,4.9178689991999995,4,3,2.12329007088807,0,1,0,1,0
5,1.5,3.0,3,1,3.0,52.3705435939,4.9041097384,7,3,1.0117982689527614,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3689390343,4.8716918019,2,61,2.1997498906905006,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3544390148,4.8834698053,2,5,2.9558980722355397,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3538145734,4.8281579239,1,48,5.598153555732807,1,0,0,1,0
1,1.0,1.0,1,1,1.0,52.3466888224,4.8570498801,1,23,4.616782289238803,1,0,0,1,0
5,1.0,2.0,2,1,2.0,52.371149881,4.8731365285,2,7,1.9950262613188319,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3559791797,4.9100534379,2,2,2.678008754426974,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3535668716,4.8863664506,2,6,2.982071934943869,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3742773299,4.8711501269,4,2,1.9946530194766896,0,1,1,0,0
4,1.0,1.0,1,2,1.0,52.391628228,4.9089677671,1,8,1.5261624043061994,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3808594951,4.872402786,3,22,1.8427824930112089,1,0,1,0,0
